Timestamp,UsedRAM_MB,TotalRAM_MB,CPU_Usage_Percent
2025-12-25 19:27:18,1140,2762,15.4
2025-12-25 19:27:20,1141,2762,18.3
2025-12-25 19:27:21,1140,2762,12.4
2025-12-25 19:27:22,1142,2762,16.2
2025-12-25 19:27:23,1143,2762,18.0
2025-12-25 19:27:24,1142,2762,11.2
2025-12-25 19:27:25,1141,2762,2.7
2025-12-25 19:27:26,1144,2762,16.5
2025-12-25 19:27:27,1143,2762,10.8
2025-12-25 19:27:28,1143,2762,2.9
2025-12-25 19:27:29,1146,2762,17.9
2025-12-25 19:27:30,1143,2762,12.3
2025-12-25 19:27:31,1144,2762,3.5
2025-12-25 19:27:32,1145,2762,7.4
2025-12-25 19:27:33,1146,2762,13.8
2025-12-25 19:27:34,1144,2762,9.0
2025-12-25 19:27:35,1145,2762,3.9
